wl,n1,n2
0.5930 ,0.052280369,3.95015868
0.5940 ,0.05263684,3.958724601
0.5950 ,0.053006701,3.967299572
0.5960 ,0.053387486,3.975880943
0.5970 ,0.053776777,3.984466113
0.5980 ,0.054172202,3.993052534
0.5990 ,0.054571437,4.001637705
0.6000 ,0.054972201,4.010219176
0.6010 ,0.055372262,4.018794544
0.6020 ,0.05576943,4.027361453
0.6030 ,0.056161557,4.035917595
0.6040 ,0.056546541,4.044460707
0.6050 ,0.056922321,4.052988569
0.6060 ,0.057286876,4.061499007
0.6070 ,0.057638227,4.069989892
0.6080 ,0.057974436,4.078459134
0.6090 ,0.058293601,4.086904689
0.6100 ,0.058593863,4.095324551
0.6110 ,0.058873399,4.103716757
0.6120 ,0.059130422,4.112079383
0.6130 ,0.059363184,4.120410544
0.6140 ,0.059569973,4.128708395
0.6150 ,0.059749113,4.136971128
0.6160 ,0.05989896,4.145196974
0.6170 ,0.060017912,4.153384201
0.6180 ,0.060105159,4.161532011
0.6190 ,0.06016176,4.169641798
0.6200 ,0.060189031,4.177715251
0.6210 ,0.060188264,4.185754029
0.6220 ,0.06016073,4.193759764
0.6230 ,0.060107677,4.201734057
0.6240 ,0.060030333,4.209678482
0.6250 ,0.059929903,4.217594583
0.6260 ,0.059807573,4.225483879
0.6270 ,0.059664508,4.233347859
0.6280 ,0.059501851,4.241187988
0.6290 ,0.059320727,4.249005702
0.6300 ,0.059122242,4.256802413
0.6310 ,0.05890748,4.264579507
0.6320 ,0.058677509,4.272338344
0.6330 ,0.058433376,4.280080261
0.6340 ,0.05817611,4.287806568
0.6350 ,0.057906724,4.295518555
0.6360 ,0.05762621,4.303217484
0.6370 ,0.057335544,4.310904597
0.6380 ,0.057035686,4.318581112
0.6390 ,0.056727576,4.326248223
0.6400 ,0.056412139,4.333907105
0.6410 ,0.056090284,4.341558909
0.6420 ,0.055762901,4.349204765
0.6430 ,0.055430868,4.356845782
0.6440 ,0.055095045,4.364483048
0.6450 ,0.054756274,4.372117631
