wl,n1,n2
1.1140 ,3.328565313,6.91E-38
1.1150 ,3.328366092,4.48E-38
1.1160 ,3.328167414,2.08E-38
1.1170 ,3.327969284,4.17E-51
1.1180 ,3.327771707,1.52E-38
1.1190 ,3.327574687,2.49E-38
1.1200 ,3.32737823,3.00E-38
1.1210 ,3.327182341,3.12E-38
1.1220 ,3.326987024,2.93E-38
1.1230 ,3.326792285,2.51E-38
1.1240 ,3.326598128,1.93E-38
1.1250 ,3.326404559,1.28E-38
1.1260 ,3.326211583,6.24E-39
1.1270 ,3.326019205,5.01E-40
1.1280 ,3.325827428,3.80E-39
1.1290 ,3.325636254,6.63E-39
1.1300 ,3.325445682,8.21E-39
1.1310 ,3.32525571,8.72E-39
1.1320 ,3.325066338,8.37E-39
1.1330 ,3.324877566,7.37E-39
1.1340 ,3.324689392,5.90E-39
1.1350 ,3.324501816,4.16E-39
1.1360 ,3.324314836,2.37E-39
1.1370 ,3.324128453,7.14E-40
1.1380 ,3.323942664,6.10E-40
1.1390 ,3.323757471,1.53E-39
1.1400 ,3.323572871,2.09E-39
1.1410 ,3.323388864,2.34E-39
1.1420 ,3.323205448,2.35E-39
1.1430 ,3.323022625,2.15E-39
1.1440 ,3.322840391,1.80E-39
1.1450 ,3.322658748,1.36E-39
1.1460 ,3.322477693,8.80E-40
1.1470 ,3.322297226,4.08E-40
1.1480 ,3.322117347,7.97E-53
1.1490 ,3.321938054,3.03E-40
1.1500 ,3.321759347,5.04E-40
1.1510 ,3.321581225,6.17E-40
1.1520 ,3.321403687,6.54E-40
1.1530 ,3.321226732,6.31E-40
1.1540 ,3.321050359,5.60E-40
1.1550 ,3.320874569,4.55E-40
1.1560 ,3.320699359,3.30E-40
1.1570 ,3.32052473,1.99E-40
1.1580 ,3.32035068,7.50E-41
1.1590 ,3.320177208,2.79E-41
1.1600 ,3.320004314,1.02E-40
1.1610 ,3.319831997,1.50E-40
1.1620 ,3.319660256,1.76E-40
1.1630 ,3.319489091,1.82E-40
1.1640 ,3.3193185,1.73E-40
1.1650 ,3.319148483,1.53E-40
1.1660 ,3.318979039,1.23E-40
1.1670 ,3.318810167,8.91E-41
1.1680 ,3.318641866,5.36E-41
1.1690 ,3.318474136,2.02E-41
1.1700 ,3.318306976,7.51E-42
1.1710 ,3.318140385,2.76E-41
1.1720 ,3.317974362,4.06E-41
1.1730 ,3.317808906,4.77E-41
1.1740 ,3.317644017,4.96E-41
1.1750 ,3.317479694,4.74E-41
1.1760 ,3.317315935,4.19E-41
1.1770 ,3.317152741,3.42E-41
1.1780 ,3.316990111,2.50E-41
1.1790 ,3.316828043,1.54E-41
1.1800 ,3.316666536,6.31E-42
1.1810 ,3.316505591,1.38E-42
1.1820 ,3.316345206,7.06E-42
1.1830 ,3.316185381,1.09E-41
1.1840 ,3.316026114,1.30E-41
1.1850 ,3.315867405,1.38E-41
1.1860 ,3.315709253,1.34E-41
1.1870 ,3.315551657,1.21E-41
1.1880 ,3.315394617,1.02E-41
1.1890 ,3.315238131,7.78E-42
1.1900 ,3.3150822,5.19E-42
1.1910 ,3.314926821,2.65E-42
1.1920 ,3.314771994,3.95E-43
1.1930 ,3.31461772,1.36E-42
1.1940 ,3.314463995,2.58E-42
1.1950 ,3.314310821,3.35E-42
1.1960 ,3.314158196,3.71E-42
1.1970 ,3.314006119,3.74E-42
1.1980 ,3.313854589,3.49E-42
1.1990 ,3.313703606,3.04E-42
1.2000 ,3.313553169,2.44E-42
1.2010 ,3.313403277,1.76E-42
1.2020 ,3.31325393,1.06E-42
1.2030 ,3.313105126,4.00E-43
1.2040 ,3.312956865,1.50E-43
1.2050 ,3.312809145,5.58E-43
1.2060 ,3.312661967,8.35E-43
1.2070 ,3.312515329,9.97E-43
1.2080 ,3.312369231,1.06E-42
1.2090 ,3.312223671,1.04E-42
1.2100 ,3.312078649,9.53E-43
1.2110 ,3.311934165,8.16E-43
1.2120 ,3.311790216,6.44E-43
1.2130 ,3.311646804,4.53E-43
1.2140 ,3.311503926,2.60E-43
1.2150 ,3.311361582,8.00E-44
1.2160 ,3.311219771,7.10E-44
1.2170 ,3.311078493,1.86E-43
1.2180 ,3.310937746,2.69E-43
1.2190 ,3.31079753,3.22E-43
1.2200 ,3.310657843,3.48E-43
1.2210 ,3.310518687,3.51E-43
1.2220 ,3.310380058,3.33E-43
1.2230 ,3.310241957,2.98E-43
1.2240 ,3.310104383,2.49E-43
1.2250 ,3.309967335,1.88E-43
1.2260 ,3.309830812,1.19E-43
1.2270 ,3.309694813,4.54E-44
1.2280 ,3.309559338,3.03E-44
1.2290 ,3.309424386,1.05E-43
1.2300 ,3.309289956,1.75E-43
1.2310 ,3.309156047,2.38E-43
1.2320 ,3.309022658,2.91E-43
1.2330 ,3.30888979,3.30E-43
1.2340 ,3.30875744,3.53E-43
1.2350 ,3.308625608,3.56E-43
1.2360 ,3.308494293,3.37E-43
1.2370 ,3.308363495,2.91E-43
1.2380 ,3.308233212,2.17E-43
1.2390 ,3.308103444,1.10E-43
1.2400 ,3.3132,0
1.2410 ,3.312966444,1.01E-43
1.2420 ,3.31273364,1.97E-43
1.2430 ,3.312501583,2.87E-43
1.2440 ,3.312270269,3.73E-43
1.2450 ,3.312039694,4.53E-43
1.2460 ,3.311809854,5.28E-43
1.2470 ,3.311580744,5.99E-43
1.2480 ,3.31135236,6.64E-43
1.2490 ,3.311124699,7.26E-43
1.2500 ,3.310897756,7.82E-43
1.2510 ,3.310671527,8.34E-43
1.2520 ,3.310446007,8.82E-43
1.2530 ,3.310221193,9.25E-43
1.2540 ,3.309997081,9.65E-43
1.2550 ,3.309773665,1.00E-43
1.2560 ,3.309550943,1.03E-43
1.2570 ,3.30932891,1.06E-43
1.2580 ,3.309107561,1.08E-43
1.2590 ,3.308886894,1.10E-43
1.2600 ,3.308666902,1.12E-43
1.2610 ,3.308447583,1.13E-43
1.2620 ,3.308228933,1.15E-43
1.2630 ,3.308010946,1.15E-43
1.2640 ,3.307793619,1.16E-43
1.2650 ,3.307576947,1.16E-43
1.2660 ,3.307360928,1.16E-43
1.2670 ,3.307145555,1.15E-43
1.2680 ,3.306930826,1.14E-43
1.2690 ,3.306716736,1.13E-43
1.2700 ,3.30650328,1.12E-43
1.2710 ,3.306290456,1.11E-43
1.2720 ,3.306078258,1.09E-43
1.2730 ,3.305866682,1.07E-43
1.2740 ,3.305655725,1.05E-43
1.2750 ,3.305445381,1.03E-43
1.2760 ,3.305235648,1.01E-43
1.2770 ,3.30502652,9.80E-43
1.2780 ,3.304817994,9.53E-43
1.2790 ,3.304610066,9.24E-43
1.2800 ,3.30440273,8.93E-43
1.2810 ,3.304195984,8.62E-43
1.2820 ,3.303989823,8.29E-43
1.2830 ,3.303784243,7.95E-43
1.2840 ,3.303579239,7.60E-43
1.2850 ,3.303374808,7.25E-43
1.2860 ,3.303170945,6.88E-43
1.2870 ,3.302967646,6.51E-43
1.2880 ,3.302764907,6.14E-43
1.2890 ,3.302562724,5.76E-43
1.2900 ,3.302361093,5.38E-43
1.2910 ,3.302160009,4.99E-43
1.2920 ,3.301959469,4.61E-43
1.2930 ,3.301759468,4.22E-43
1.2940 ,3.301560002,3.84E-43
1.2950 ,3.301361067,3.46E-43
1.2960 ,3.301162659,3.08E-43
1.2970 ,3.300964773,2.71E-43
1.2980 ,3.300767405,2.34E-43
1.2990 ,3.300570552,1.98E-43
1.3000 ,3.300374209,1.62E-43
1.3010 ,3.300178372,1.28E-43
1.3020 ,3.299983037,9.40E-43
1.3030 ,3.299788199,6.15E-43
1.3040 ,3.299593855,3.01E-43
1.3050 ,3.2994,0
1.3060 ,3.299206631,2.87E-43
1.3070 ,3.299013746,5.61E-43
1.3080 ,3.298821344,8.22E-43
1.3090 ,3.298629425,1.07E-43
1.3100 ,3.298437987,1.30E-43
1.3110 ,3.29824703,1.52E-43
1.3120 ,3.298056552,1.73E-43
1.3130 ,3.297866554,1.93E-43
1.3140 ,3.297677033,2.12E-43
1.3150 ,3.297487989,2.29E-43
1.3160 ,3.297299421,2.45E-43
1.3170 ,3.297111328,2.60E-43
1.3180 ,3.29692371,2.74E-43
1.3190 ,3.296736565,2.87E-43
1.3200 ,3.296549892,2.99E-43
1.3210 ,3.296363691,3.10E-43
1.3220 ,3.29617796,3.20E-43
1.3230 ,3.295992699,3.28E-43
1.3240 ,3.295807907,3.36E-43
1.3250 ,3.295623582,3.43E-43
1.3260 ,3.295439725,3.49E-43
1.3270 ,3.295256333,3.54E-43
1.3280 ,3.295073407,3.59E-43
1.3290 ,3.294890945,3.62E-43
1.3300 ,3.294708946,3.65E-43
1.3310 ,3.294527409,3.67E-43
1.3320 ,3.294346334,3.68E-43
1.3330 ,3.29416572,3.68E-43
1.3340 ,3.293985565,3.68E-43
1.3350 ,3.293805869,3.67E-43
1.3360 ,3.293626631,3.65E-43
1.3370 ,3.29344785,3.62E-43
1.3380 ,3.293269525,3.59E-43
1.3390 ,3.293091655,3.56E-43
1.3400 ,3.292914239,3.52E-43
1.3410 ,3.292737276,3.47E-43
1.3420 ,3.292560766,3.42E-43
1.3430 ,3.292384707,3.36E-43
1.3440 ,3.292209099,3.29E-43
1.3450 ,3.29203394,3.23E-43
1.3460 ,3.29185923,3.16E-43
1.3470 ,3.291684968,3.08E-43
1.3480 ,3.291511153,3.00E-43
1.3490 ,3.291337784,2.92E-43
1.3500 ,3.29116486,2.83E-43
1.3510 ,3.29099238,2.74E-43
1.3520 ,3.290820344,2.65E-43
1.3530 ,3.290648749,2.55E-43
1.3540 ,3.290477597,2.46E-43
1.3550 ,3.290306884,2.36E-43
1.3560 ,3.290136612,2.25E-43
1.3570 ,3.289966778,2.15E-43
1.3580 ,3.289797382,2.05E-43
1.3590 ,3.289628423,1.94E-43
1.3600 ,3.2894599,1.83E-43
1.3610 ,3.289291812,1.72E-43
1.3620 ,3.289124158,1.62E-43
1.3630 ,3.288956937,1.51E-43
1.3640 ,3.288790149,1.40E-43
1.3650 ,3.288623792,1.29E-43
1.3660 ,3.288457866,1.18E-43
1.3670 ,3.288292369,1.07E-43
1.3680 ,3.288127301,9.66E-43
1.3690 ,3.287962661,8.60E-43
1.3700 ,3.287798448,7.56E-43
1.3710 ,3.28763466,6.53E-43
1.3720 ,3.287471298,5.53E-43
1.3730 ,3.28730836,4.54E-43
1.3740 ,3.287145845,3.57E-43
1.3750 ,3.286983753,2.64E-43
1.3760 ,3.286822082,1.73E-43
1.3770 ,3.286660831,8.47E-43
1.3780 ,3.2865,0
1.3790 ,3.286339588,8.12E-43
1.3800 ,3.286179592,1.59E-43
1.3810 ,3.286020012,2.33E-43
1.3820 ,3.285860844,3.04E-43
1.3830 ,3.285702088,3.72E-43
1.3840 ,3.285543742,4.36E-43
1.3850 ,3.285385803,4.98E-43
1.3860 ,3.28522827,5.56E-43
1.3870 ,3.28507114,6.11E-43
1.3880 ,3.284914413,6.63E-43
1.3890 ,3.284758087,7.12E-43
1.3900 ,3.284602158,7.58E-43
1.3910 ,3.284446626,8.01E-43
1.3920 ,3.284291489,8.42E-43
1.3930 ,3.284136745,8.80E-43
1.3940 ,3.283982392,9.15E-43
1.3950 ,3.283828428,9.47E-43
1.3960 ,3.283674852,9.77E-43
1.3970 ,3.283521661,1.00E-43
1.3980 ,3.283368854,1.03E-43
1.3990 ,3.283216428,1.05E-43
1.4000 ,3.283064383,1.07E-43
1.4010 ,3.282912716,1.09E-43
1.4020 ,3.282761425,1.10E-43
1.4030 ,3.282610508,1.12E-43
1.4040 ,3.282459965,1.13E-43
1.4050 ,3.282309792,1.14E-43
1.4060 ,3.282159988,1.14E-43
1.4070 ,3.282010551,1.15E-43
1.4080 ,3.281861479,1.15E-43
1.4090 ,3.281712771,1.15E-43
1.4100 ,3.281564424,1.15E-43
1.4110 ,3.281416437,1.15E-43
1.4120 ,3.281268808,1.14E-43
1.4130 ,3.281121535,1.14E-43
1.4140 ,3.280974616,1.13E-43
1.4150 ,3.28082805,1.12E-43
1.4160 ,3.280681834,1.11E-43
1.4170 ,3.280535967,1.10E-43
1.4180 ,3.280390446,1.09E-43
1.4190 ,3.280245271,1.07E-43
1.4200 ,3.280100439,1.05E-43
1.4210 ,3.279955948,1.04E-43
1.4220 ,3.279811796,1.02E-43
1.4230 ,3.279667982,9.99E-43
1.4240 ,3.279524504,9.78E-43
1.4250 ,3.27938136,9.56E-43
1.4260 ,3.279238548,9.34E-43
1.4270 ,3.279096067,9.10E-43
1.4280 ,3.278953913,8.86E-43
1.4290 ,3.278812086,8.60E-43
1.4300 ,3.278670584,8.34E-43
1.4310 ,3.278529405,8.07E-43
1.4320 ,3.278388547,7.80E-43
1.4330 ,3.278248008,7.52E-43
1.4340 ,3.278107787,7.24E-43
1.4350 ,3.277967881,6.95E-43
1.4360 ,3.277828288,6.65E-43
1.4370 ,3.277689008,6.36E-43
1.4380 ,3.277550037,6.06E-43
1.4390 ,3.277411375,5.75E-43
1.4400 ,3.277273019,5.45E-43
1.4410 ,3.277134967,5.14E-43
1.4420 ,3.276997218,4.84E-43
1.4430 ,3.27685977,4.53E-43
1.4440 ,3.276722621,4.22E-43
1.4450 ,3.276585768,3.91E-43
1.4460 ,3.276449211,3.61E-43
1.4470 ,3.276312948,3.30E-43
1.4480 ,3.276176976,3.00E-43
1.4490 ,3.276041293,2.71E-43
1.4500 ,3.275905899,2.41E-43
1.4510 ,3.275770791,2.12E-43
1.4520 ,3.275635967,1.83E-43
1.4530 ,3.275501425,1.55E-43
1.4540 ,3.275367163,1.28E-43
1.4550 ,3.275233181,1.01E-43
1.4560 ,3.275099475,7.43E-43
1.4570 ,3.274966044,4.88E-43
1.4580 ,3.274832886,2.40E-43
1.4590 ,3.2747,6.43E-43
1.4600 ,3.274567383,2.31E-43
1.4610 ,3.274435036,4.53E-43
1.4620 ,3.274302957,6.66E-43
1.4630 ,3.274171147,8.71E-43
1.4640 ,3.274039605,1.07E-43
1.4650 ,3.273908332,1.26E-43
1.4660 ,3.273777326,1.44E-43
1.4670 ,3.273646587,1.61E-43
1.4680 ,3.273516116,1.77E-43
1.4690 ,3.273385912,1.93E-43
1.4700 ,3.273255974,2.08E-43
1.4710 ,3.273126303,2.22E-43
1.4720 ,3.272996898,2.35E-43
1.4730 ,3.272867759,2.48E-43
1.4740 ,3.272738885,2.60E-43
1.4750 ,3.272610276,2.71E-43
1.4760 ,3.272481932,2.82E-43
1.4770 ,3.272353853,2.92E-43
1.4780 ,3.272226039,3.01E-43
1.4790 ,3.272098488,3.09E-43
1.4800 ,3.271971202,3.17E-43
1.4810 ,3.271844179,3.25E-43
1.4820 ,3.271717419,3.31E-43
1.4830 ,3.271590922,3.37E-43
1.4840 ,3.271464688,3.43E-43
1.4850 ,3.271338716,3.48E-43
1.4860 ,3.271213006,3.52E-43
1.4870 ,3.271087559,3.56E-43
1.4880 ,3.270962373,3.59E-43
1.4890 ,3.270837448,3.61E-43
1.4900 ,3.270712784,3.64E-43
1.4910 ,3.270588381,3.65E-43
1.4920 ,3.270464238,3.66E-43
1.4930 ,3.270340356,3.67E-43
1.4940 ,3.270216734,3.67E-43
1.4950 ,3.270093371,3.67E-43
1.4960 ,3.269970267,3.66E-43
1.4970 ,3.269847423,3.65E-43
1.4980 ,3.269724837,3.64E-43
1.4990 ,3.26960251,3.62E-43
1.5000 ,3.269480441,3.59E-43
1.5010 ,3.26935863,3.56E-43
1.5020 ,3.269237076,3.53E-43
1.5030 ,3.26911578,3.50E-43
1.5040 ,3.268994741,3.46E-43
1.5050 ,3.268873959,3.42E-43
1.5060 ,3.268753433,3.37E-43
1.5070 ,3.268633164,3.32E-43
1.5080 ,3.26851315,3.27E-43
1.5090 ,3.268393393,3.22E-43
1.5100 ,3.26827389,3.16E-43
1.5110 ,3.268154643,3.10E-43
1.5120 ,3.268035651,3.04E-43
1.5130 ,3.267916913,2.97E-43
1.5140 ,3.267798429,2.91E-43
1.5150 ,3.2676802,2.84E-43
1.5160 ,3.267562224,2.76E-43
1.5170 ,3.267444502,2.69E-43
1.5180 ,3.267327032,2.62E-43
1.5190 ,3.267209816,2.54E-43
1.5200 ,3.267092852,2.46E-43
1.5210 ,3.266976141,2.38E-43
1.5220 ,3.266859681,2.30E-43
1.5230 ,3.266743473,2.22E-43
1.5240 ,3.266627517,2.14E-43
1.5250 ,3.266511812,2.05E-43
1.5260 ,3.266396358,1.97E-43
1.5270 ,3.266281155,1.88E-43
1.5280 ,3.266166201,1.80E-43
1.5290 ,3.266051498,1.71E-43
1.5300 ,3.265937045,1.62E-43
1.5310 ,3.265822841,1.53E-43
1.5320 ,3.265708887,1.45E-43
1.5330 ,3.265595181,1.36E-43
1.5340 ,3.265481724,1.27E-43
1.5350 ,3.265368515,1.19E-43
1.5360 ,3.265255555,1.10E-43
1.5370 ,3.265142842,1.01E-43
1.5380 ,3.265030377,9.29E-43
1.5390 ,3.264918159,8.44E-43
1.5400 ,3.264806188,7.60E-43
1.5410 ,3.264694464,6.78E-43
1.5420 ,3.264582986,5.96E-43
1.5430 ,3.264471754,5.16E-43
1.5440 ,3.264360768,4.37E-43
1.5450 ,3.264250028,3.60E-43
1.5460 ,3.264139533,2.84E-43
1.5470 ,3.264029283,2.10E-43
1.5480 ,3.263919278,1.38E-43
1.5490 ,3.263809517,6.80E-43
1.5500 ,3.2637,1.20E-43
1.5510 ,3.263590727,6.58E-43
1.5520 ,3.263481697,1.29E-43
1.5530 ,3.26337291,1.91E-43
1.5540 ,3.263264365,2.50E-43
1.5550 ,3.263156061,3.07E-43
1.5560 ,3.263047997,3.63E-43
1.5570 ,3.262940173,4.16E-43
1.5580 ,3.262832587,4.67E-43
1.5590 ,3.262725241,5.16E-43
1.5600 ,3.262618132,5.63E-43
1.5610 ,3.262511259,6.08E-43
1.5620 ,3.262404624,6.51E-43
1.5630 ,3.262298223,6.92E-43
1.5640 ,3.262192058,7.31E-43
1.5650 ,3.262086127,7.69E-43
1.5660 ,3.261980429,8.04E-43
1.5670 ,3.261874964,8.38E-43
1.5680 ,3.261769731,8.70E-43
1.5690 ,3.26166473,9.01E-43
1.5700 ,3.261559959,9.29E-43
1.5710 ,3.261455419,9.56E-43
1.5720 ,3.261351108,9.82E-43
1.5730 ,3.261247025,1.01E-43
1.5740 ,3.26114317,1.03E-43
1.5750 ,3.261039543,1.05E-43
1.5760 ,3.260936142,1.07E-43
1.5770 ,3.260832968,1.08E-43
1.5780 ,3.260730018,1.10E-43
1.5790 ,3.260627293,1.11E-43
1.5800 ,3.260524791,1.13E-43
1.5810 ,3.260422513,1.14E-43
1.5820 ,3.260320457,1.15E-43
1.5830 ,3.260218623,1.16E-43
1.5840 ,3.26011701,1.17E-43
1.5850 ,3.260015618,1.17E-43
1.5860 ,3.259914445,1.18E-43
1.5870 ,3.259813491,1.18E-43
1.5880 ,3.259712755,1.18E-43
1.5890 ,3.259612237,1.18E-43
1.5900 ,3.259511936,1.18E-43
1.5910 ,3.259411851,1.18E-43
1.5920 ,3.259311981,1.18E-43
1.5930 ,3.259212327,1.18E-43
1.5940 ,3.259112886,1.17E-43
1.5950 ,3.259013659,1.17E-43
1.5960 ,3.258914645,1.16E-43
1.5970 ,3.258815842,1.15E-43
1.5980 ,3.258717251,1.14E-43
1.5990 ,3.258618871,1.14E-43
1.6000 ,3.258520701,1.13E-43
1.6010 ,3.25842274,1.11E-43
1.6020 ,3.258324987,1.10E-43
1.6030 ,3.258227443,1.09E-43
1.6040 ,3.258130105,1.08E-43
1.6050 ,3.258032975,1.06E-43
1.6060 ,3.25793605,1.05E-43
1.6070 ,3.25783933,1.03E-43
1.6080 ,3.257742814,1.01E-43
1.6090 ,3.257646503,9.97E-43
1.6100 ,3.257550394,9.79E-43
1.6110 ,3.257454488,9.61E-43
1.6120 ,3.257358783,9.42E-43
1.6130 ,3.25726328,9.23E-43
1.6140 ,3.257167977,9.03E-43
1.6150 ,3.257072873,8.82E-43
1.6160 ,3.256977968,8.61E-43
1.6170 ,3.256883261,8.40E-43
1.6180 ,3.256788752,8.18E-43
1.6190 ,3.25669444,7.96E-43
1.6200 ,3.256600324,7.73E-43
1.6210 ,3.256506404,7.50E-43
1.6220 ,3.256412678,7.27E-43
1.6230 ,3.256319146,7.03E-43
1.6240 ,3.256225808,6.79E-43
1.6250 ,3.256132662,6.55E-43
1.6260 ,3.256039708,6.31E-43
1.6270 ,3.255946946,6.07E-43
1.6280 ,3.255854374,5.82E-43
1.6290 ,3.255761992,5.58E-43
1.6300 ,3.255669799,5.33E-43
1.6310 ,3.255577795,5.08E-43
1.6320 ,3.255485979,4.83E-43
1.6330 ,3.255394349,4.58E-43
1.6340 ,3.255302907,4.33E-43
1.6350 ,3.25521165,4.09E-43
1.6360 ,3.255120578,3.84E-43
1.6370 ,3.25502969,3.59E-43
1.6380 ,3.254938986,3.35E-43
1.6390 ,3.254848465,3.10E-43
1.6400 ,3.254758127,2.86E-43
1.6410 ,3.25466797,2.62E-43
1.6420 ,3.254577994,2.38E-43
1.6430 ,3.254488198,2.15E-43
1.6440 ,3.254398582,1.92E-43
1.6450 ,3.254309144,1.69E-43
1.6460 ,3.254219885,1.46E-43
1.6470 ,3.254130803,1.24E-43
1.6480 ,3.254041898,1.02E-43
1.6490 ,3.253953169,8.08E-43
1.6500 ,3.253864615,5.98E-43
1.6510 ,3.253776237,3.94E-43
1.6520 ,3.253688032,1.94E-43
1.6530 ,3.2536,3.41E-43
1.6540 ,3.253512141,1.89E-43
1.6550 ,3.253424454,3.72E-43
1.6560 ,3.253336939,5.50E-43
1.6570 ,3.253249595,7.22E-43
1.6580 ,3.253162422,8.89E-43
1.6590 ,3.25307542,1.05E-43
1.6600 ,3.252988587,1.21E-43
1.6610 ,3.252901923,1.36E-43
1.6620 ,3.252815429,1.51E-43
1.6630 ,3.252729103,1.65E-43
1.6640 ,3.252642946,1.78E-43
1.6650 ,3.252556955,1.91E-43
1.6660 ,3.252471132,2.04E-43
1.6670 ,3.252385476,2.16E-43
1.6680 ,3.252299986,2.28E-43
1.6690 ,3.252214662,2.39E-43
1.6700 ,3.252129503,2.50E-43
1.6710 ,3.252044509,2.60E-43
1.6720 ,3.25195968,2.70E-43
1.6730 ,3.251875014,2.80E-43
1.6740 ,3.251790513,2.89E-43
1.6750 ,3.251706174,2.97E-43
1.6760 ,3.251621997,3.05E-43
1.6770 ,3.251537983,3.13E-43
1.6780 ,3.251454131,3.20E-43
1.6790 ,3.25137044,3.27E-43
1.6800 ,3.25128691,3.34E-43
1.6810 ,3.25120354,3.40E-43
1.6820 ,3.25112033,3.46E-43
1.6830 ,3.25103728,3.51E-43
1.6840 ,3.250954388,3.56E-43
1.6850 ,3.250871656,3.60E-43
1.6860 ,3.250789081,3.64E-43
1.6870 ,3.250706664,3.68E-43
1.6880 ,3.250624404,3.72E-43
1.6890 ,3.250542301,3.75E-43
1.6900 ,3.250460354,3.78E-43
1.6910 ,3.250378563,3.80E-43
1.6920 ,3.250296927,3.82E-43
1.6930 ,3.250215446,3.84E-43
1.6940 ,3.25013412,3.85E-43
1.6950 ,3.250052947,3.87E-43
1.6960 ,3.249971929,3.87E-43
1.6970 ,3.249891063,3.88E-43
1.6980 ,3.24981035,3.88E-43
1.6990 ,3.249729789,3.88E-43
1.7000 ,3.24964938,3.88E-43
1.7010 ,3.249569123,3.87E-43
1.7020 ,3.249489016,3.86E-43
1.7030 ,3.249409059,3.85E-43
1.7040 ,3.249329253,3.84E-43
1.7050 ,3.249249596,3.82E-43
1.7060 ,3.249170088,3.80E-43
1.7070 ,3.249090728,3.78E-43
1.7080 ,3.249011517,3.75E-43
1.7090 ,3.248932453,3.73E-43
1.7100 ,3.248853537,3.70E-43
1.7110 ,3.248774767,3.67E-43
1.7120 ,3.248696144,3.64E-43
1.7130 ,3.248617666,3.60E-43
1.7140 ,3.248539334,3.56E-43
1.7150 ,3.248461147,3.52E-43
1.7160 ,3.248383104,3.48E-43
1.7170 ,3.248305205,3.44E-43
1.7180 ,3.24822745,3.40E-43
1.7190 ,3.248149838,3.35E-43
1.7200 ,3.248072369,3.30E-43
1.7210 ,3.247995042,3.25E-43
1.7220 ,3.247917857,3.20E-43
1.7230 ,3.247840813,3.15E-43
1.7240 ,3.24776391,3.09E-43
1.7250 ,3.247687147,3.04E-43
1.7260 ,3.247610524,2.98E-43
1.7270 ,3.247534041,2.92E-43
1.7280 ,3.247457697,2.86E-43
1.7290 ,3.247381491,2.80E-43
1.7300 ,3.247305424,2.74E-43
1.7310 ,3.247229494,2.68E-43
1.7320 ,3.247153701,2.61E-43
1.7330 ,3.247078046,2.55E-43
1.7340 ,3.247002526,2.48E-43
1.7350 ,3.246927143,2.42E-43
1.7360 ,3.246851895,2.35E-43
1.7370 ,3.246776781,2.28E-43
1.7380 ,3.246701803,2.21E-43
1.7390 ,3.246626958,2.15E-43
1.7400 ,3.246552247,2.08E-43
1.7410 ,3.246477669,2.01E-43
1.7420 ,3.246403224,1.94E-43
1.7430 ,3.246328911,1.87E-43
1.7440 ,3.24625473,1.80E-43
1.7450 ,3.24618068,1.72E-43
1.7460 ,3.246106762,1.65E-43
1.7470 ,3.246032973,1.58E-43
1.7480 ,3.245959315,1.51E-43
1.7490 ,3.245885786,1.44E-43
1.7500 ,3.245812386,1.37E-43
1.7510 ,3.245739114,1.30E-43
1.7520 ,3.245665971,1.23E-43
1.7530 ,3.245592956,1.16E-43
1.7540 ,3.245520068,1.09E-43
1.7550 ,3.245447307,1.02E-43
1.7560 ,3.245374672,9.47E-43
1.7570 ,3.245302162,8.78E-43
1.7580 ,3.245229779,8.10E-43
1.7590 ,3.24515752,7.42E-43
1.7600 ,3.245085386,6.75E-43
1.7610 ,3.245013376,6.09E-43
1.7620 ,3.24494149,5.44E-43
1.7630 ,3.244869726,4.79E-43
1.7640 ,3.244798086,4.15E-43
1.7650 ,3.244726567,3.53E-43
1.7660 ,3.244655171,2.91E-43
1.7670 ,3.244583896,2.30E-43
1.7680 ,3.244512742,1.71E-43
1.7690 ,3.244441708,1.13E-43
1.7700 ,3.244370794,5.56E-43
1.7710 ,3.2443,0
1.7720 ,3.244229325,5.43E-43
1.7730 ,3.244158769,1.07E-43
1.7740 ,3.244088331,1.59E-43
1.7750 ,3.244018012,2.09E-43
1.7760 ,3.243947812,2.58E-43
1.7770 ,3.243877729,3.05E-43
1.7780 ,3.243807765,3.52E-43
1.7790 ,3.243737918,3.97E-43
1.7800 ,3.243668188,4.40E-43
1.7810 ,3.243598576,4.83E-43
1.7820 ,3.243529081,5.24E-43
1.7830 ,3.243459704,5.64E-43
1.7840 ,3.243390442,6.02E-43
1.7850 ,3.243321298,6.40E-43
1.7860 ,3.24325227,6.76E-43
1.7870 ,3.243183358,7.11E-43
1.7880 ,3.243114562,7.45E-43
1.7890 ,3.243045881,7.78E-43
1.7900 ,3.242977317,8.09E-43
1.7910 ,3.242908867,8.40E-43
1.7920 ,3.242840533,8.69E-43
1.7930 ,3.242772314,8.97E-43
1.7940 ,3.24270421,9.24E-43
1.7950 ,3.24263622,9.50E-43
1.7960 ,3.242568345,9.75E-43
1.7970 ,3.242500584,9.99E-43
1.7980 ,3.242432937,1.02E-43
1.7990 ,3.242365404,1.04E-43
1.8000 ,3.242297985,1.06E-43
1.8010 ,3.242230679,1.08E-43
1.8020 ,3.242163486,1.10E-43
1.8030 ,3.242096407,1.12E-43
1.8040 ,3.24202944,1.14E-43
1.8050 ,3.241962586,1.15E-43
1.8060 ,3.241895844,1.17E-43
1.8070 ,3.241829215,1.18E-43
1.8080 ,3.241762698,1.19E-43
1.8090 ,3.241696292,1.21E-43
1.8100 ,3.241629999,1.22E-43
1.8110 ,3.241563817,1.23E-43
1.8120 ,3.241497746,1.24E-43
1.8130 ,3.241431786,1.25E-43
